student_id,grade,section_anon,pred_label,proba_critical,confianza,n_bajo_acumulada,t3_confirma_riesgo,categoria,modelo,fecha_ejecucion,Science_T3_pred,I_and_S_T3_pred,Mathematics_T3_pred,English_T3_pred,Lengua_Castellana_T3_pred,Mandarin_T3_pred,Financial_Maths_T3_pred,ICT_STEM_T3_pred,Physical_Education_T3_pred,Research_Methodology_T3_pred,Science_T3_pred_confiable,I_and_S_T3_pred_confiable,Mathematics_T3_pred_confiable,English_T3_pred_confiable,Lengua_Castellana_T3_pred_confiable,Mandarin_T3_pred_confiable,Financial_Maths_T3_pred_confiable,ICT_STEM_T3_pred_confiable,Physical_Education_T3_pred_confiable,Research_Methodology_T3_pred_confiable,Science_T3_p10,I_and_S_T3_p10,Mathematics_T3_p10,English_T3_p10,Lengua_Castellana_T3_p10,Mandarin_T3_p10,Financial_Maths_T3_p10,ICT_STEM_T3_p10,Physical_Education_T3_p10,Research_Methodology_T3_p10,Science_T3_p90,I_and_S_T3_p90,Mathematics_T3_p90,English_T3_p90,Lengua_Castellana_T3_p90,Mandarin_T3_p90,Financial_Maths_T3_p90,ICT_STEM_T3_p90,Physical_Education_T3_p90,Research_Methodology_T3_p90,Science_T3_amp,I_and_S_T3_amp,Mathematics_T3_amp,English_T3_amp,Lengua_Castellana_T3_amp,Mandarin_T3_amp,Financial_Maths_T3_amp,ICT_STEM_T3_amp,Physical_Education_T3_amp,Research_Methodology_T3_amp,incertidumbre_promedio,cluster,perfil,avg_T1,avg_T2,tendencia_general,n_bajo_T1,n_bajo_T2,total_absences,n_f1,n_f2,indice_disciplinario,n_destacadas_T2,min_nota_T2,marcador_LSC,Science_T1,Science_T2,Science_T3,I_and_S_T1,I_and_S_T2,I_and_S_T3,Mathematics_T1,Mathematics_T2,Mathematics_T3,English_T1,English_T2,English_T3,Lengua_Castellana_T1,Lengua_Castellana_T2,Lengua_Castellana_T3,Mandarin_T1,Mandarin_T2,Mandarin_T3,Financial_Maths_T1,Financial_Maths_T2,Financial_Maths_T3,ICT_STEM_T1,ICT_STEM_T2,ICT_STEM_T3,Physical_Education_T1,Physical_Education_T2,Physical_Education_T3,Research_Methodology_T1,Research_Methodology_T2,Research_Methodology_T3,Science_min_T3,I_and_S_min_T3,Mathematics_min_T3,English_min_T3,Lengua_Castellana_min_T3,Mandarin_min_T3,Financial_Maths_min_T3,ICT_STEM_min_T3,Physical_Education_min_T3,Research_Methodology_min_T3,pct_asistencia,late,early_leave,absence_class,total_absences_desc,n_f1_desc,n_f2_desc,proba_recovery,proba_riesgo,fecha_corte,fecha_corte_tag
25-207,8,8A,recovery,0.1689786341982836,0.45502773611881575,0,False,Sin Riesgo,Random Forest v2,2026-05-25,4.67,5.58,4.62,4.19,4.74,4.92,4.91,5.03,5.68,5.32,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.985499255583126,4.741666666666667,3.312064220183486,3.286666666666667,3.9925,4.332857142857143,4.696666666666667,3.39,4.998510938602681,5.246527149321266,5.181375,6.489999999999999,5.845238095238096,5.568,5.51566844919786,5.502637362637363,5.49897142857143,6.729166666666667,6.456052631578947,5.475521390374332,1.195875744416874,1.7483333333333322,2.53317387505461,2.2813333333333325,1.5231684491978599,1.16978021978022,0.8023047619047627,3.339166666666667,1.4575416929762657,0.22899424105306565,1.628,1,Riesgo multidimensional,4.9,5.133333333333333,0.2333333333333332,2,0,12,1,0,1,1,4.1,0,5.1,4.1,5.4,6.4,5.8,6.4,3.6,4.1,4.5,2.9,5.3,5.7,5.0,5.4,6.0,4.6,5.1,5.0,4.8,5.3,5.7,5.7,5.0,6.7,6.0,6.1,5.8,,,,3.1,1.0,4.23,3.85,2.2,2.73,2.43,1.98,1.0,,50.0,4,0,6,12,1,0,0.45502773611881575,0.6240063703170994,23 de May de 2026,23_05_26
16-018,8,8A,no_risk,0.04864951672723789,0.6978221194506001,0,False,Sin Riesgo,Random Forest v2,2026-05-25,4.74,5.71,4.44,4.3,5.23,5.22,5.28,5.63,5.79,5.24,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.432223333333333,5.1957051282051285,3.5658846657929226,3.7140476190476193,4.497516233766234,4.7376479289940825,5.007142857142858,4.424603174603175,5.332468723936613,5.105756302521008,5.099841505376345,6.3999999999999995,5.245,4.912685185185185,5.9,5.688888888888888,5.67595238095238,6.809166666666667,6.244081576989834,5.392681660899653,0.6676181720430119,1.204294871794871,1.6791153342070775,1.198637566137566,1.4024837662337664,0.9512409598948057,0.6688095238095224,2.384563492063492,0.9116128530532208,0.2869253583786451,1.136,0,Rendimiento sólido,5.233333333333333,5.388888888888888,0.1555555555555557,0,0,11,0,0,0,0,4.4,0,5.7,4.7,4.1,5.5,5.3,6.1,4.0,4.4,3.9,4.3,4.9,3.5,5.6,6.0,6.9,5.0,5.7,4.6,5.7,5.6,5.3,5.1,6.0,6.9,6.2,5.9,5.8,,,,2.2,1.9,3.7,3.1,1.3,1.98,1.52,1.68,1.0,,81.8,5,0,2,11,0,0,0.2535283638221621,0.3021778805494,23 de May de 2026,23_05_26
16-010,8,8A,critical,0.307595436360314,0.45826512826892746,1,False,Riesgo Teórico,Random Forest v2,2026-05-25,4.85,5.43,4.27,4.51,4.85,5.2,5.07,5.5,5.75,5.24,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.468509536290322,4.8741666666666665,3.208,3.4603703703703705,3.8112500000000002,4.815825174825175,4.665,4.32309004857392,5.215481651376147,5.0482450980392155,5.234283984427976,5.993728070175438,5.138357798165138,5.97878205128205,5.729085497835498,5.540135746606334,5.547642857142858,6.889300069300069,6.284128440366972,5.478,0.7657744481376536,1.1195614035087713,1.9303577981651374,2.51841168091168,1.9178354978354974,0.7243105717811593,0.8826428571428577,2.5662100207261496,1.0686467889908249,0.42975490196078425,1.392,1,Riesgo multidimensional,5.211111111111112,4.71111111111111,-0.5,1,2,44,0,0,0,1,3.6,1,4.3,4.4,5.1,5.7,3.9,3.9,5.4,4.4,5.3,3.4,3.6,3.7,5.7,4.9,5.9,4.9,5.3,5.8,5.2,4.1,5.3,5.6,7.0,6.8,6.7,4.8,5.3,,,,3.47,2.8,2.65,4.75,2.05,2.35,3.03,1.0,1.38,,36.4,3,1,28,44,0,0,0.45826512826892746,0.7658605646292415,23 de May de 2026,23_05_26
25-262,8,8A,critical,0.5353433829828808,0.5353433829828808,0,False,Riesgo Teórico,Random Forest v2,2026-05-25,4.57,5.4,4.17,3.75,4.41,4.94,4.88,4.05,5.9,5.33,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.864393575268817,4.787857142857143,3.1072727272727274,2.455,3.2163333333333335,4.328214285714285,4.046785714285714,1.7000000000000002,5.345000000000001,5.217367647058823,5.076343010752688,6.125416666666666,5.391192660550459,4.851666666666667,5.18875,5.434218089602705,5.518071428571428,5.684300822561691,6.6,5.566666666666666,1.211949435483871,1.3375595238095235,2.2839199332777316,2.3966666666666665,1.9724166666666663,1.1060038038884201,1.471285714285714,3.984300822561691,1.254999999999999,0.3492990196078436,1.737,1,Riesgo multidimensional,,5.066666666666666,,0,2,24,0,0,0,2,2.7,0,,4.3,5.4,,4.5,5.0,,2.7,4.3,,3.9,4.6,,5.5,5.6,,5.8,5.5,,5.4,5.7,,7.0,7.0,,6.5,6.9,,,,,,,,,,,,,,70.8,2,2,7,24,0,0,0.3628789709267595,0.8982223539096403,23 de May de 2026,23_05_26
16-082,8,8A,no_risk,0.13280892590118143,0.5164686845694857,0,False,Sin Riesgo,Random Forest v2,2026-05-25,4.71,5.51,4.53,4.2,4.74,4.91,4.97,4.94,5.71,5.31,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.033348333333333,4.8374999999999995,3.337083333333333,3.348333333333333,4.107775974025974,4.3273809523809526,4.742532467532468,3.867920761670762,5.133333333333334,5.216544117647058,5.168,6.4526666666666666,5.876666666666666,5.401666666666667,5.236545454545455,5.494503205128205,5.540771428571429,6.34846332046332,6.45730886850153,5.45856862745098,1.1346516666666675,1.615166666666667,2.539583333333333,2.053333333333334,1.1287694805194812,1.1671222527472525,0.7982389610389617,2.480542558792558,1.3239755351681959,0.24202450980392154,1.448,1,Riesgo multidimensional,4.711111111111112,5.466666666666665,0.7555555555555554,2,0,59,0,1,3,1,4.7,0,4.8,5.5,4.7,6.1,5.6,6.7,4.5,4.7,5.8,3.0,5.0,6.1,3.9,6.1,5.0,4.4,5.3,5.2,4.4,5.2,5.0,5.6,6.0,4.4,5.7,5.8,4.8,,,,2.28,1.22,3.1,4.0,2.5,2.72,2.8,1.3,1.38,,59.3,21,0,24,59,0,1,0.3507223895293329,0.4835313154305143,23 de May de 2026,23_05_26
16-077,8,8A,recovery,0.1699872898927843,0.5721194891706065,1,False,Sin Riesgo,Random Forest v2,2026-05-25,4.63,5.45,4.37,3.87,4.53,4.83,4.86,4.71,5.51,5.32,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.9589820000000002,4.848125,3.258266055045871,3.2786666666666666,3.9415714285714287,4.236692307692307,4.533333333333334,3.570922350922351,4.8180000000000005,5.227241486068111,5.113550866188769,6.035892857142857,5.2688749999999995,4.607619047619048,5.1,5.4552564102564105,5.357925849105523,5.832200772200771,6.187716430358632,5.496650326797385,1.1545688661887685,1.1877678571428572,2.0106089449541287,1.3289523809523813,1.158428571428571,1.2185641025641036,0.8245925157721885,2.26127842127842,1.3697164303586318,0.26940884072927407,1.278,1,Riesgo multidimensional,4.733333333333333,4.966666666666667,0.23333333333333334,0,1,61,0,0,0,1,3.9,0,4.3,4.6,5.0,5.3,5.3,4.6,4.2,4.9,4.6,4.3,3.9,3.1,4.9,5.2,2.9,4.4,4.2,4.8,4.8,4.3,4.7,4.8,7.0,4.4,5.6,5.3,3.8,,,,3.32,2.05,3.18,3.85,2.43,3.55,3.18,1.15,1.83,,60.7,20,2,24,61,0,0,0.5721194891706065,0.7421067790633908,23 de May de 2026,23_05_26
16-011,8,8A,recovery,0.1218743567747091,0.6684217705255724,1,False,Sin Riesgo,Random Forest v2,2026-05-25,4.55,5.21,4.25,3.9,4.66,4.86,4.95,4.73,5.59,5.29,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.918,4.057333333333334,3.2542660550458717,3.2245,4.166477272727273,4.242648351648351,4.65,3.6770024570024575,5.0360000000000005,5.158470588235295,5.017720387096774,5.8384375,5.216972477064219,4.4551333333333325,5.118409090909092,5.444560439560439,5.4307500000000015,5.752466216216216,6.168542303771661,5.507360294117647,1.0997203870967738,1.7811041666666663,1.9627064220183477,1.2306333333333326,0.9519318181818184,1.2019120879120875,0.7807500000000012,2.075463759213758,1.1325423037716602,0.34888970588235235,1.257,1,Riesgo multidimensional,4.422222222222222,5.155555555555555,0.7333333333333334,1,0,36,1,1,4,1,4.4,1,5.1,5.1,4.0,4.2,4.8,3.6,4.2,4.9,4.3,3.4,4.4,3.3,5.0,5.0,4.8,4.1,4.6,4.1,4.3,5.0,4.7,4.2,7.0,4.4,5.3,5.6,5.8,,,,2.35,3.25,3.18,4.15,2.5,3.48,3.02,1.6,1.83,,58.3,10,2,15,36,1,1,0.6684217705255724,0.7902961273002815,23 de May de 2026,23_05_26
25-239,8,8A,no_risk,0.06374888761444061,0.7362769560506879,0,False,Sin Riesgo,Random Forest v2,2026-05-25,5.1,5.92,4.78,4.64,5.18,5.21,5.36,5.61,5.97,5.31,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.526232304147466,5.1765,3.606009174311927,3.625714285714286,4.247399209486166,4.710857142857143,5.035714285714286,4.150761904761905,5.406242060691602,5.199411764705882,6.2675,6.857428571428571,6.099999999999999,5.825499999999999,5.929166666666666,5.701428571428572,5.922370129870129,6.963999999999999,6.722385321100917,5.480832219251337,1.7412676958525344,1.6809285714285709,2.493990825688072,2.199785714285713,1.6817674571805004,0.9905714285714291,0.8866558441558432,2.813238095238094,1.3161432604093148,0.2814204545454544,1.609,0,Rendimiento sólido,5.366666666666667,5.844444444444444,0.47777777777777797,1,0,55,0,0,0,2,4.8,0,5.7,5.4,6.0,6.7,5.9,7.0,4.8,4.8,5.5,2.8,5.4,5.6,6.0,5.9,6.2,5.2,5.9,5.9,5.2,6.0,6.7,5.8,7.0,6.8,6.1,6.3,6.7,,,,1.67,1.0,2.8,3.85,1.08,1.67,1.6,1.0,1.0,,58.2,4,1,23,55,0,0,0.19997415633487153,0.2637230439493121,23 de May de 2026,23_05_26
15-023,8,8A,no_risk,0.0036051830943423487,0.9376822938773712,0,False,Sin Riesgo,Random Forest v2,2026-05-25,5.27,6.12,5.23,4.73,5.48,5.48,5.45,5.77,6.2,5.34,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.66611583400999,5.278125,3.9082226416750805,3.9475000000000002,4.737727272727272,4.848589743589743,5.035714285714286,4.319538461538462,5.648185524974516,5.226582480818415,6.213323333333332,7.0,6.3,5.706666666666666,6.273000000000001,6.3,5.909642857142857,7.0,6.851,5.495882352941176,1.547207499323342,1.7218749999999998,2.3917773583249193,1.7591666666666659,1.5352727272727282,1.4514102564102567,0.8739285714285714,2.680461538461538,1.2028144750254839,0.26929987212276085,1.543,0,Rendimiento sólido,5.644444444444445,5.833333333333333,0.1888888888888891,0,0,35,0,0,0,2,5.0,0,5.1,5.0,5.3,6.0,5.4,7.0,5.9,5.5,6.3,4.7,5.5,4.7,5.5,5.9,5.9,6.2,6.4,5.4,4.5,5.9,5.7,6.3,7.0,7.0,6.6,5.9,6.2,,,,2.43,1.45,1.45,2.35,1.45,1.0,2.2,1.0,1.0,,62.9,9,4,13,35,0,0,0.05871252302828644,0.06231770612262879,23 de May de 2026,23_05_26
25-195,8,8A,no_risk,0.12863479113191376,0.4409669829293651,0,False,Sin Riesgo,Random Forest v2,2026-05-25,4.68,5.45,4.26,4.17,4.97,5.19,5.19,5.16,5.76,5.26,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.047499999999999,4.93,3.3793404689092768,3.40047619047619,4.036262237762239,4.682339743589743,4.866315789473685,4.166666666666667,5.2875,5.11655462184874,5.105086105137396,6.110533333333334,5.086917048929662,5.038571428571428,5.7209797979797985,5.618942307692306,5.766666666666667,6.469,6.247177370030581,5.480021390374331,1.0575861051373963,1.1805333333333339,1.707576580020385,1.638095238095238,1.6847175602175595,0.9366025641025626,0.9003508771929818,2.3023333333333333,0.9596773700305814,0.36346676852559057,1.273,0,Rendimiento sólido,5.188888888888888,5.044444444444444,-0.14444444444444451,0,0,43,0,0,0,1,4.1,0,5.3,4.6,5.6,4.9,4.3,6.4,4.6,4.3,4.5,4.1,4.1,5.0,5.3,6.4,5.2,4.9,4.5,4.8,5.4,5.2,6.0,5.9,6.0,6.8,6.3,6.0,5.5,,,,2.58,3.1,3.33,3.85,1.23,2.95,2.05,1.08,1.0,,60.5,6,1,17,43,0,0,0.43039822593872146,0.5590330170706352,23 de May de 2026,23_05_26
20-178,8,8A,no_risk,0.018521373572714377,0.8317395272380393,0,False,Sin Riesgo,Random Forest v2,2026-05-25,4.96,5.94,4.76,4.5,5.18,5.29,5.31,5.66,5.94,5.28,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.53891470046083,5.248749999999999,3.7582142857142853,3.730087719298245,4.548333333333333,4.737948717948718,5.007142857142858,4.215714285714286,5.477963302752293,5.165588235294117,5.352071747725392,6.720000000000001,5.77,5.553571428571428,5.830333333333333,5.776849112426036,5.795,6.92,6.4591666666666665,5.392331314878892,0.8131570472645624,1.4712500000000013,2.0117857142857143,1.8234837092731828,1.282,1.0389003944773183,0.7878571428571419,2.7042857142857137,0.9812033639143731,0.22674307958477513,1.314,0,Rendimiento sólido,5.466666666666667,5.4111111111111105,-0.05555555555555555,0,0,61,0,0,0,1,4.9,0,4.9,4.9,5.3,6.6,5.5,4.9,4.6,5.1,4.7,4.4,4.9,5.0,4.9,5.4,5.8,5.9,6.1,5.5,5.5,5.2,5.3,5.8,6.0,6.8,6.6,5.6,5.5,,,,2.65,1.0,2.73,3.02,2.28,1.0,1.98,1.15,1.0,,52.5,8,1,29,61,0,0,0.14973909918924624,0.16826047276196063,23 de May de 2026,23_05_26
17-190,8,8A,critical,0.31373447766119955,0.42477220811692107,0,False,Riesgo Teórico,Random Forest v2,2026-05-25,4.47,5.08,4.2,4.0,4.64,5.0,4.91,4.67,5.49,5.27,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.6461418181818184,4.16,3.1225,3.0666666666666664,4.015,4.524625374625375,4.4275,3.5597297297297303,4.578584236864054,5.074779411764706,5.0088171505376335,5.680953177257525,5.225833333333334,4.9957142857142856,5.153636363636363,5.5,5.517857142857142,5.75,6.100293577981652,5.487904411764705,1.3626753323558152,1.5209531772575247,2.103333333333334,1.9290476190476191,1.1386363636363637,0.9753746253746254,1.0903571428571421,2.1902702702702697,1.5217093411175977,0.4131249999999991,1.425,1,Riesgo multidimensional,4.855555555555556,4.622222222222223,-0.2333333333333332,0,1,39,0,0,0,0,3.2,1,5.1,5.3,2.6,5.0,3.2,6.1,4.5,4.3,5.4,4.0,4.2,4.5,5.6,5.2,5.3,4.1,4.5,3.8,4.6,5.3,4.3,4.6,5.0,4.0,6.2,4.6,5.5,,,,2.2,3.85,3.4,3.85,1.9,3.55,2.58,2.8,1.9,,69.2,13,2,12,39,0,0,0.42477220811692107,0.7385066857781206,23 de May de 2026,23_05_26
22-163,8,8A,recovery,0.23451622905567188,0.5628497505030309,2,False,Sin Riesgo,Random Forest v2,2026-05-25,4.74,5.17,3.96,4.33,4.32,5.0,4.5,4.75,5.76,5.21,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.289,4.3325,2.6980428134556576,3.0949999999999998,3.598,4.5,2.6,3.05,5.028510938602682,4.779470588235293,5.10043001344086,5.790526315789474,5.036467889908257,6.137,4.9351594896331745,5.475,5.244041353383459,6.258333333333333,6.751666666666667,5.42756862745098,0.8114300134408605,1.4580263157894748,2.3384250764526,3.042,1.3371594896331747,0.9749999999999996,2.6440413533834586,3.208333333333333,1.7231557280639853,0.6480980392156868,1.819,1,Riesgo multidimensional,4.633333333333333,4.655555555555556,0.02222222222222224,2,0,74,0,1,3,0,4.1,0,5.6,5.4,5.0,5.3,4.6,5.6,3.7,4.1,3.7,4.2,4.8,4.2,4.3,4.3,4.1,3.5,4.7,2.9,5.8,4.3,4.7,4.8,5.0,4.0,4.5,4.7,6.7,,,,1.75,2.58,4.15,3.25,3.55,3.85,2.42,2.65,3.1,,45.9,7,4,40,74,0,1,0.5628497505030309,0.7973659795587027,23 de May de 2026,23_05_26
15-037,8,8A,recovery,0.15209240201174698,0.654257825565074,1,False,Sin Riesgo,Random Forest v2,2026-05-25,4.6,5.4,4.3,3.96,4.63,4.86,4.92,4.83,5.61,5.29,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.992166666666667,4.883809523809523,3.2425,3.0666666666666664,4.0838068181818175,4.310262237762237,4.697857142857143,3.8690663390663396,4.933333333333334,5.192859477124181,5.060537204301075,5.975833333333333,5.349219862706101,4.867037037037037,5.1014898989898985,5.388115384615384,5.4307500000000015,5.999350821409644,6.320481651376147,5.480948169477581,1.068370537634408,1.09202380952381,2.106719862706101,1.8003703703703708,1.017683080808081,1.0778531468531467,0.7328928571428586,2.1302844823433045,1.3871483180428132,0.2880886923533996,1.27,1,Riesgo multidimensional,4.211111111111111,5.0777777777777775,0.8666666666666667,2,0,44,1,1,4,0,4.3,0,4.3,5.0,4.2,5.2,4.8,3.5,4.0,4.3,4.4,2.8,4.6,3.7,4.1,5.8,4.7,4.1,5.0,4.1,3.9,4.6,4.7,4.4,6.0,4.4,5.1,5.6,4.5,,,,3.02,2.5,3.78,4.45,2.58,3.18,3.63,2.2,1.98,,50.0,8,2,22,44,1,1,0.654257825565074,0.806350227576821,23 de May de 2026,23_05_26
25-193,8,8A,no_risk,0.049133125571972705,0.7786955943724387,1,False,Sin Riesgo,Random Forest v2,2026-05-25,5.19,5.9,4.76,4.79,5.18,5.31,5.47,5.53,6.07,5.3,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.610194450844855,5.030666666666667,3.4483333333333337,3.652619047619047,3.9388571428571426,4.736686390532544,5.035714285714286,3.966666666666667,5.406192660550459,5.138539215686274,6.351666666666667,6.882999999999999,6.203333333333333,6.126888888888888,6.227499999999999,5.9375,6.101111111111112,7.0,6.824769230769229,5.614857142857143,1.7414722158218119,1.8523333333333323,2.7549999999999994,2.474269841269841,2.2886428571428565,1.2008136094674562,1.0653968253968262,3.033333333333333,1.4185765702187707,0.47631792717086885,1.831,0,Rendimiento sólido,5.888888888888888,5.944444444444445,0.05555555555555555,1,0,37,0,0,0,5,4.6,0,5.8,5.6,5.5,6.7,6.3,6.9,5.4,4.6,4.9,3.8,4.7,3.4,5.8,6.4,5.7,6.8,6.7,6.3,5.8,5.8,5.7,6.0,7.0,7.0,6.9,6.4,6.7,,,,1.45,1.0,2.5,3.63,1.0,1.0,1.3,1.0,1.0,,54.1,2,3,17,37,0,0,0.1721712800555884,0.2213044056275611,23 de May de 2026,23_05_26
14-004,8,8B,no_risk,0.004497878929053331,0.9513944253019876,0,False,Sin Riesgo,Random Forest v2,2026-05-25,6.28,6.53,5.87,5.55,5.73,5.35,5.64,5.85,6.47,5.34,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,5.20999,5.875,5.029051987767584,4.9225,4.667792207792208,4.922499999999999,5.035714285714286,4.439333333333333,5.578,5.291176470588234,7.0,7.0,6.366666666666667,6.257499999999999,6.4,5.833333333333333,6.075,7.0,6.951,5.49229831932773,1.7900099999999997,1.125,1.337614678899083,1.334999999999999,1.7322077922077925,0.9108333333333336,1.0392857142857146,2.560666666666667,1.3729999999999993,0.20112184873949612,1.34,0,Rendimiento sólido,6.033333333333333,6.222222222222221,0.1888888888888888,0,0,6,0,0,0,6,5.6,0,5.2,6.0,7.0,7.0,6.2,7.0,5.8,6.3,6.1,5.3,5.8,6.1,6.2,6.1,5.6,5.3,5.6,5.0,5.8,6.1,6.0,6.9,7.0,5.6,6.8,6.9,6.7,,,,1.6,1.0,1.0,1.68,1.0,1.83,1.07,1.0,1.0,,66.7,3,0,2,6,0,0,0.044107695768959294,0.048605574698012625,23 de May de 2026,23_05_26
22-220,8,8B,no_risk,0.0012278047021738556,0.9410285819381682,0,False,Sin Riesgo,Random Forest v2,2026-05-25,6.06,6.68,5.91,5.61,5.89,5.16,5.67,6.55,5.83,5.33,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,5.249,5.962857142857143,5.0305963302752295,4.9075,5.01,4.8,5.078961038961039,5.177,4.7,5.291176470588234,6.651666666666666,7.0,6.385714285714286,6.21125,6.5,5.75,6.0,7.0,6.92,5.493205882352941,1.4026666666666667,1.0371428571428574,1.3551179554390567,1.30375,1.4900000000000002,0.9500000000000002,0.9210389610389607,1.8230000000000004,2.2199999999999998,0.20202941176470635,1.27,0,Rendimiento sólido,6.122222222222223,6.0777777777777775,-0.044444444444444585,0,0,27,0,0,0,4,5.3,0,6.0,6.3,6.1,7.0,6.6,7.0,6.0,5.3,5.9,5.7,6.0,6.4,6.4,5.8,6.1,6.3,6.6,5.0,5.2,5.7,6.0,6.4,7.0,7.0,6.1,5.4,4.7,,,,1.0,1.0,1.53,1.23,1.0,1.0,1.82,1.0,1.37,,66.7,3,1,9,27,0,0,0.05774361335965819,0.058971418061832044,23 de May de 2026,23_05_26
15-018,8,8A,no_risk,0.08267053278303306,0.46999976970965407,0,False,Sin Riesgo,Random Forest v2,2026-05-25,4.61,5.45,4.56,4.04,4.75,4.87,4.99,4.91,5.5,5.33,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.8910032258064517,4.798508771929824,3.389859327217126,3.388333333333333,4.175333333333334,4.249076923076923,4.738098330241188,3.8275061425061425,4.8,5.227264705882353,5.137192490399385,6.039285714285714,5.4325,4.643703703703704,5.236545454545455,5.534166666666668,5.4390247252747255,6.144195624195625,6.187610091743119,5.488359728506786,1.246189264592933,1.2407769423558896,2.0426406727828743,1.2553703703703705,1.0612121212121215,1.2850897435897446,0.7009263950335374,2.3166894816894823,1.3876100917431193,0.26109502262443307,1.28,0,Rendimiento sólido,4.855555555555556,5.0,0.14444444444444424,0,0,48,1,0,1,1,4.2,1,5.4,5.1,5.3,5.9,4.8,6.4,4.0,4.5,5.3,4.1,4.2,4.0,5.5,6.2,4.8,4.0,5.1,4.3,4.4,4.6,5.0,4.7,5.0,4.3,5.7,5.5,4.1,,,,2.12,1.98,3.62,3.78,1.23,3.18,3.25,2.72,1.6,,64.6,15,1,17,48,1,0,0.44732969750731294,0.530000230290346,23 de May de 2026,23_05_26
19-030,8,8B,no_risk,0.0030737208065305124,0.956701497835531,0,False,Sin Riesgo,Random Forest v2,2026-05-25,6.48,6.71,6.28,5.72,6.37,5.72,5.92,6.54,6.61,5.38,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,6.136995,6.241,5.8,5.2867500000000005,5.9225,5.107692307692307,5.31726345083488,5.237,5.75,5.291176470588234,6.722500000000001,7.0,6.635,6.251,6.859999999999999,6.2265,6.446,7.0,7.0,5.563725490196078,0.5855050000000013,0.7590000000000003,0.835,0.9642499999999998,0.9374999999999991,1.1188076923076924,1.1287365491651196,1.763,1.25,0.27254901960784395,0.961,0,Rendimiento sólido,6.6000000000000005,6.588888888888889,-0.01111111111111127,0,0,38,0,0,0,9,6.1,0,6.9,6.8,6.9,6.9,6.2,7.0,6.2,6.7,6.7,6.5,6.6,6.4,6.6,6.8,7.0,6.8,6.1,6.0,6.1,6.8,6.3,6.7,7.0,7.0,6.7,6.3,7.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,52.6,8,1,18,38,0,0,0.040224781357938486,0.043298502164469,23 de May de 2026,23_05_26
23-151,8,8B,no_risk,0.0007798242420288979,0.9413368071177971,0,False,Sin Riesgo,Random Forest v2,2026-05-25,6.3,6.75,6.15,5.69,6.18,5.24,5.73,6.51,5.85,5.35,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,5.893333076923077,6.295,5.696923076923077,5.295,5.653272727272728,4.8,5.238642857142857,5.128333333333334,4.7,5.291176470588234,6.7,7.0,6.481999999999999,6.146,6.6080000000000005,6.0183333333333335,6.0755,7.0,6.95,5.495588235294117,0.8066669230769232,0.7050000000000001,0.7850769230769226,0.851,0.9547272727272729,1.2183333333333337,0.8368571428571432,1.8716666666666661,2.25,0.20441176470588296,1.048,0,Rendimiento sólido,6.0777777777777775,6.2666666666666675,0.188888888888889,0,0,52,1,0,1,5,5.7,1,6.3,6.7,6.4,7.0,6.9,7.0,5.3,6.0,6.4,5.8,5.9,6.6,6.0,6.0,6.7,5.5,6.1,4.7,6.1,6.1,5.7,6.9,7.0,7.0,5.8,5.7,5.2,,,,1.0,1.0,1.53,1.22,1.0,1.3,1.0,1.0,1.37,,53.8,2,0,24,52,1,0,0.0578833686401741,0.058663192882202994,23 de May de 2026,23_05_26
