student_id,grade,section_anon,pred_label,proba_critical,confianza,n_bajo_acumulada,t3_confirma_riesgo,categoria,modelo,fecha_ejecucion,Science_T3_pred,I_and_S_T3_pred,Mathematics_T3_pred,English_T3_pred,Lengua_Castellana_T3_pred,Mandarin_T3_pred,Financial_Maths_T3_pred,ICT_STEM_T3_pred,Physical_Education_T3_pred,Research_Methodology_T3_pred,Science_T3_pred_confiable,I_and_S_T3_pred_confiable,Mathematics_T3_pred_confiable,English_T3_pred_confiable,Lengua_Castellana_T3_pred_confiable,Mandarin_T3_pred_confiable,Financial_Maths_T3_pred_confiable,ICT_STEM_T3_pred_confiable,Physical_Education_T3_pred_confiable,Research_Methodology_T3_pred_confiable,Science_T3_p10,I_and_S_T3_p10,Mathematics_T3_p10,English_T3_p10,Lengua_Castellana_T3_p10,Mandarin_T3_p10,Financial_Maths_T3_p10,ICT_STEM_T3_p10,Physical_Education_T3_p10,Research_Methodology_T3_p10,Science_T3_p90,I_and_S_T3_p90,Mathematics_T3_p90,English_T3_p90,Lengua_Castellana_T3_p90,Mandarin_T3_p90,Financial_Maths_T3_p90,ICT_STEM_T3_p90,Physical_Education_T3_p90,Research_Methodology_T3_p90,Science_T3_amp,I_and_S_T3_amp,Mathematics_T3_amp,English_T3_amp,Lengua_Castellana_T3_amp,Mandarin_T3_amp,Financial_Maths_T3_amp,ICT_STEM_T3_amp,Physical_Education_T3_amp,Research_Methodology_T3_amp,incertidumbre_promedio,cluster,perfil,avg_T1,avg_T2,tendencia_general,n_bajo_T1,n_bajo_T2,total_absences,n_f1,n_f2,indice_disciplinario,n_destacadas_T2,min_nota_T2,marcador_LSC,Science_T1,Science_T2,Science_T3,I_and_S_T1,I_and_S_T2,I_and_S_T3,Mathematics_T1,Mathematics_T2,Mathematics_T3,English_T1,English_T2,English_T3,Lengua_Castellana_T1,Lengua_Castellana_T2,Lengua_Castellana_T3,Mandarin_T1,Mandarin_T2,Mandarin_T3,Financial_Maths_T1,Financial_Maths_T2,Financial_Maths_T3,ICT_STEM_T1,ICT_STEM_T2,ICT_STEM_T3,Physical_Education_T1,Physical_Education_T2,Physical_Education_T3,Research_Methodology_T1,Research_Methodology_T2,Research_Methodology_T3,Science_min_T3,I_and_S_min_T3,Mathematics_min_T3,English_min_T3,Lengua_Castellana_min_T3,Mandarin_min_T3,Financial_Maths_min_T3,ICT_STEM_min_T3,Physical_Education_min_T3,Research_Methodology_min_T3,pct_asistencia,late,early_leave,absence_class,total_absences_desc,n_f1_desc,n_f2_desc,proba_recovery,proba_riesgo,fecha_corte,fecha_corte_tag
22-087,7,7B,no_risk,0.006843906451596394,0.9352982886091282,0,False,Sin Riesgo,Random Forest v2,2026-05-25,5.17,5.93,4.83,4.76,5.24,5.42,5.51,5.44,6.15,5.32,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.610150729646698,5.098333333333333,3.602807994757536,3.8074999999999997,4.2592628992628985,4.932307692307692,5.072997448979592,3.7375,5.598715596330274,5.147171945701357,6.201524731182796,6.9350000000000005,6.154999999999999,5.867500000000001,6.1049999999999995,6.1033333333333335,6.048163265306123,6.963999999999999,6.819,5.528705882352941,1.5913740015360984,1.8366666666666678,2.552192005242463,2.060000000000001,1.845737100737101,1.1710256410256417,0.9751658163265304,3.226499999999999,1.2202844036697256,0.38153393665158397,1.686,0,Rendimiento sólido,5.877777777777778,6.055555555555555,0.17777777777777765,0,0,10,0,0,0,5,5.1,0,5.7,5.1,5.7,6.4,5.7,6.5,5.6,5.2,4.7,4.4,5.1,5.1,6.3,6.5,6.1,6.0,6.1,5.5,5.6,7.0,7.0,6.2,7.0,7.0,6.7,6.8,6.7,,,,1.9,1.0,1.9,2.87,1.0,1.0,1.0,1.0,1.0,,50.0,4,0,5,10,0,0,0.05785780493927557,0.06470171139087197,23 de May de 2026,23_05_26
15-022,7,7B,no_risk,0.06705788518789392,0.7550354484296057,0,False,Sin Riesgo,Random Forest v2,2026-05-25,5.01,5.7,4.56,4.48,5.12,5.34,5.43,5.37,5.96,5.28,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.486806451612903,4.898571428571428,3.312064220183486,3.5797101449275366,4.364,4.8931538461538455,5.035714285714286,4.220000000000001,5.342011795543906,5.097598039215686,6.197,6.710999999999999,5.982499999999999,5.544,5.8774999999999995,5.8,6.048163265306123,6.921333333333333,6.758928571428572,5.493205882352941,1.710193548387097,1.8124285714285717,2.670435779816513,1.964289855072463,1.5134999999999996,0.9068461538461543,1.012448979591837,2.7013333333333325,1.4169167758846664,0.3956078431372543,1.61,0,Rendimiento sólido,5.444444444444445,5.677777777777777,0.2333333333333332,0,0,70,0,0,0,2,4.3,0,5.7,5.5,5.0,6.0,5.7,6.0,4.8,4.3,4.3,4.4,5.3,4.4,5.4,5.5,6.4,5.8,4.8,4.7,4.4,7.0,5.0,6.3,7.0,4.2,6.2,6.0,4.5,,,,1.6,1.23,3.18,2.72,1.82,2.05,1.45,1.0,1.0,,37.1,5,0,44,70,0,0,0.1779066663825004,0.24496455157039432,23 de May de 2026,23_05_26
14-004,8,8B,no_risk,0.0037498906276291436,0.9683103574627447,0,False,Sin Riesgo,Random Forest v2,2026-05-25,6.28,6.54,5.86,5.56,5.72,5.34,5.65,5.86,6.49,5.33,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,5.209,5.915499999999999,5.029051987767584,4.9,4.676818181818182,4.922499999999999,5.035714285714286,4.439333333333333,5.731282051282053,5.291176470588234,7.0,7.0,6.366666666666667,6.35,6.339999999999999,5.833333333333333,6.0755,7.0,6.959999999999999,5.458457983193277,1.7910000000000004,1.0845000000000011,1.337614678899083,1.4499999999999993,1.6631818181818172,0.9108333333333336,1.0397857142857143,2.560666666666667,1.2287179487179465,0.16728151260504287,1.323,0,Rendimiento sólido,6.033333333333333,6.222222222222221,0.1888888888888888,0,0,6,0,0,0,6,5.6,0,5.2,6.0,7.0,7.0,6.2,7.0,5.8,6.3,6.1,5.3,5.8,6.1,6.2,6.1,5.6,5.3,5.6,5.0,5.8,6.1,6.0,6.9,7.0,5.6,6.8,6.9,6.7,,,,1.6,1.0,1.0,1.68,1.0,1.83,1.07,1.0,1.0,,66.7,3,0,2,6,0,0,0.027939751909626314,0.03168964253725546,23 de May de 2026,23_05_26
22-220,8,8B,no_risk,0.0019273865739539552,0.9378965758433341,0,False,Sin Riesgo,Random Forest v2,2026-05-25,6.03,6.66,5.91,5.58,5.89,5.18,5.66,6.53,5.81,5.33,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,5.236806451612903,5.9063333333333325,5.123323603002501,4.859714285714286,4.936515151515151,4.8,5.100321428571428,5.15,4.7,5.291176470588234,6.634714285714285,7.0,6.387142857142858,6.1775,6.5,5.7778846153846155,6.0,7.0,6.9,5.495588235294117,1.3979078341013818,1.0936666666666675,1.2638192541403566,1.317785714285714,1.5634848484848494,0.9778846153846157,0.8996785714285718,1.8499999999999996,2.2,0.20441176470588296,1.277,0,Rendimiento sólido,6.122222222222223,6.0777777777777775,-0.044444444444444585,0,0,27,0,0,0,4,5.3,0,6.0,6.3,6.1,7.0,6.6,7.0,6.0,5.3,5.9,5.7,6.0,6.4,6.4,5.8,6.1,6.3,6.6,5.0,5.2,5.7,6.0,6.4,7.0,7.0,6.1,5.4,4.7,,,,1.0,1.0,1.53,1.23,1.0,1.0,1.82,1.0,1.37,,66.7,3,1,9,27,0,0,0.060176037582712144,0.0621034241566661,23 de May de 2026,23_05_26
23-149,7,7A,recovery,0.2206035633703312,0.4783093977472469,0,False,Sin Riesgo,Random Forest v2,2026-05-25,4.64,5.24,3.9,3.87,4.54,5.09,5.1,4.2,5.78,5.35,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.94575,4.4072499999999994,3.0483333333333333,2.738,3.615,4.450641025641025,4.693357142857143,1.9275000000000002,5.038688073394496,5.12021978021978,5.076236559139785,6.255,5.063095238095237,5.2435,5.371063311688312,5.634545454545454,5.8285,5.660576576576576,6.555000000000001,5.650400326797385,1.130486559139785,1.8477500000000004,2.014761904761904,2.5055,1.7560633116883118,1.1839044289044285,1.1351428571428572,3.7330765765765754,1.5163119266055043,0.530180546577605,1.735,1,Riesgo multidimensional,4.877777777777777,5.388888888888888,0.5111111111111113,0,0,58,0,0,0,3,4.0,1,5.0,4.5,6.2,4.3,5.7,7.0,4.6,4.0,6.1,4.3,4.0,4.5,4.0,6.4,5.3,4.0,4.0,4.5,5.6,7.0,7.0,6.2,7.0,4.6,5.9,5.9,5.7,,,,2.88,2.5,3.55,3.78,2.2,4.0,1.0,1.0,1.15,,69.0,16,4,18,58,0,0,0.4783093977472469,0.6989129611175782,23 de May de 2026,23_05_26
21-111,8,8A,recovery,0.17934324400319848,0.6646431661470894,1,False,Sin Riesgo,Random Forest v2,2026-05-25,4.4,5.0,4.18,3.57,4.34,4.85,4.96,3.88,5.78,5.28,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.5995,3.816666666666667,3.265,2.4786666666666664,3.5385714285714287,4.25,4.582886904761905,1.7000000000000002,4.933333333333334,5.247880090497737,5.060098924731183,5.8233823529411755,5.1274999999999995,5.004,5.0412055335968375,5.422717948717949,5.5,5.993990461049284,6.5200000000000005,5.477727272727273,1.4605989247311832,2.0067156862745086,1.8624999999999994,2.525333333333333,1.5026341050254088,1.172717948717949,0.9171130952380953,4.293990461049284,1.586666666666667,0.22984718222953582,1.756,1,Riesgo multidimensional,4.4111111111111105,4.788888888888889,0.3777777777777778,2,0,50,1,0,1,0,4.0,0,4.0,4.1,4.1,4.8,5.5,2.8,4.2,4.3,4.9,3.5,4.3,3.6,4.6,5.2,3.8,4.0,4.0,4.3,3.5,4.8,5.0,4.8,5.0,6.9,6.3,5.9,5.7,,,,3.92,2.28,3.63,4.15,2.65,4.0,3.78,2.65,1.0,,60.0,9,0,20,50,1,0,0.6646431661470894,0.8439864101502879,23 de May de 2026,23_05_26
20-157,7,7A,critical,0.3059950038071243,0.45056095838052557,1,False,Riesgo Teórico,Random Forest v2,2026-05-25,4.59,5.32,4.05,3.71,4.54,4.99,5.07,4.0,5.78,5.35,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.946845161290323,4.45,3.1,2.7129999999999996,3.735,4.368974358974358,4.192321428571429,1.7379999999999998,4.9825,5.177532085561497,5.076236559139785,6.130961538461539,5.16,4.739333333333334,5.301111111111111,5.475459866220735,5.678571428571428,5.877432432432432,6.555,5.649264705882352,1.1293913978494619,1.6809615384615384,2.06,2.026333333333334,1.5661111111111112,1.1064855072463766,1.4862499999999992,4.139432432432432,1.5724999999999998,0.4717326203208554,1.724,1,Riesgo multidimensional,4.9222222222222225,5.111111111111111,0.18888888888888897,0,2,85,0,0,0,3,3.2,0,4.6,3.9,5.5,5.9,4.6,5.0,4.1,3.2,4.4,4.2,4.4,4.7,5.3,5.7,4.8,4.5,4.0,3.4,4.5,7.0,5.3,5.0,7.0,3.9,6.2,6.2,5.7,,,,3.63,2.12,4.53,3.55,1.75,3.63,1.38,1.0,1.0,,70.6,11,8,25,85,0,0,0.45056095838052557,0.7565559621876499,23 de May de 2026,23_05_26
24-098,7,7A,no_risk,0.0079999280151168,0.8913596923620039,0,False,Sin Riesgo,Random Forest v2,2026-05-25,5.54,5.96,4.94,5.3,5.23,5.36,5.44,5.76,6.15,5.28,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.668933179723502,5.049,3.5260583224115334,4.098,3.9979999999999998,4.85173076923077,5.035714285714286,4.267619047619047,5.054910714285714,4.994852941176471,6.5615000000000006,7.0,6.3,6.535,6.324999999999999,5.9755,6.211244113029827,7.0,6.933333333333334,5.540000000000001,1.8925668202764987,1.9509999999999996,2.7739416775884664,2.4370000000000003,2.3269999999999995,1.1237692307692306,1.1755298273155415,2.732380952380953,1.8784226190476199,0.5451470588235301,1.884,0,Rendimiento sólido,6.0555555555555545,6.066666666666666,0.011111111111110973,0,0,116,0,0,0,5,4.9,0,5.3,6.0,3.6,6.9,4.9,7.0,6.6,5.2,4.9,6.5,6.5,5.3,5.7,6.6,6.0,4.7,5.1,4.1,5.9,7.0,3.8,6.5,7.0,4.7,6.4,6.3,5.7,,,,1.53,1.15,1.15,1.0,1.0,2.65,1.0,1.0,1.0,,83.6,13,7,19,116,0,0,0.10064037962287958,0.10864030763799638,23 de May de 2026,23_05_26
24-178,7,7A,critical,0.4858905117565813,0.4858905117565813,4,True,Riesgo Confirmado,Random Forest v2,2026-05-25,4.47,5.43,3.99,3.76,4.42,4.99,4.89,4.15,5.9,5.33,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.7909445608155288,4.793,3.049,2.7324999999999995,3.6249999999999996,4.483184885290148,4.278666666666666,2.1,5.284709250189694,5.2515473922362474,4.938118279569892,6.099999999999999,4.951297631747386,4.5377777777777775,5.060666666666666,5.41518552036199,5.423051948051948,5.419828724072909,6.522,5.522843137254902,1.1471737187543631,1.3069999999999986,1.9022976317473863,1.805277777777778,1.4356666666666666,0.9320006350718417,1.144385281385282,3.319828724072909,1.237290749810306,0.27129574501865417,1.45,1,Riesgo multidimensional,4.544444444444443,4.7124999999999995,0.3625000000000002,3,2,82,0,1,3,1,3.6,0,4.1,4.2,3.5,3.5,4.0,7.0,4.1,4.0,3.2,3.8,3.6,4.1,4.7,5.2,4.0,3.5,3.8,3.2,6.1,,3.5,5.3,7.0,5.2,5.8,5.9,6.4,,,,3.78,4.38,3.93,4.45,2.57,4.53,,1.0,1.22,,52.4,2,12,39,82,0,1,0.44949636324748127,0.9353868750040626,23 de May de 2026,23_05_26
25-149,7,7A,recovery,0.23776429153647097,0.6194804663248135,2,False,Sin Riesgo,Random Forest v2,2026-05-25,4.57,5.19,3.71,3.73,4.61,5.08,5.12,4.39,5.82,5.32,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.9905,4.562857142857142,3.01,2.9225,3.8975,4.578736263736263,4.766964285714285,2.856666666666667,5.2717618849040875,5.068245798319327,5.0013118279569895,5.759090909090908,4.561682520521487,4.567777777777778,5.184253246753246,5.515351648351648,5.650422077922078,5.286085176085176,6.467142857142856,5.614680672268907,1.0108118279569895,1.1962337662337656,1.5516825205214868,1.6452777777777778,1.2867532467532463,0.9366153846153846,0.8834577922077935,2.429418509418509,1.1953809722387687,0.5464348739495799,1.268,1,Riesgo multidimensional,4.7,5.4,0.7000000000000001,2,1,40,0,0,0,3,3.9,0,4.0,4.5,4.4,4.4,4.7,6.7,3.8,3.9,3.3,3.6,4.0,3.7,5.3,6.4,5.7,4.4,5.2,3.4,6.0,7.0,1.5,5.2,7.0,2.8,5.6,5.9,7.0,,,,3.62,3.17,4.23,4.3,1.23,2.8,1.0,1.0,1.38,,55.0,8,1,18,40,0,0,0.6194804663248135,0.8572447578612844,23 de May de 2026,23_05_26
17-009,7,7A,recovery,0.16952341381021319,0.5646076583542664,2,False,Sin Riesgo,Random Forest v2,2026-05-25,4.59,5.05,3.84,3.67,4.59,5.0,5.11,4.49,5.71,5.33,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.0,3.6966666666666663,3.0,2.7975,3.874857142857143,4.298571428571428,4.697857142857143,3.0,4.9875,4.970357142857143,5.076236559139785,5.93025974025974,4.923,4.445200000000001,5.1585714285714275,5.618391608391607,5.65,5.488383575883575,6.467142857142856,5.645489350912778,1.0762365591397849,2.233593073593074,1.923,1.6477000000000008,1.2837142857142845,1.3198201798201792,0.9521428571428574,2.4883835758835753,1.4796428571428564,0.6751322080556355,1.508,1,Riesgo multidimensional,4.711111111111111,5.366666666666666,0.6555555555555557,1,0,35,0,0,0,3,4.0,1,3.8,4.1,2.8,5.5,5.2,7.0,4.1,4.2,3.4,4.0,4.0,4.5,5.3,6.3,5.8,4.1,4.7,3.8,4.1,7.0,6.6,5.6,7.0,5.4,5.9,5.8,5.7,,,,4.08,1.98,3.78,4.0,1.3,3.4,1.68,1.0,1.22,,54.3,1,4,16,35,0,0,0.5646076583542664,0.7341310721644796,23 de May de 2026,23_05_26
16-070,7,7A,critical,0.38882568592252553,0.5273798229504281,3,True,Riesgo Confirmado,Random Forest v2,2026-05-25,4.67,5.04,3.71,4.46,4.04,5.09,4.43,4.3,5.71,5.17,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.1770000000000005,4.057333333333334,2.747,2.7146666666666666,3.0650000000000004,4.566666666666667,2.626517857142857,1.9795,4.800000000000001,4.645588235294118,5.137053763440861,5.9,4.8999999999999995,6.229714285714286,5.01375,5.49,5.685714285714285,6.657846153846154,6.546,5.496029411764705,0.9600537634408601,1.8426666666666662,2.1529999999999996,3.51504761904762,1.9487499999999995,0.9233333333333329,3.059196428571428,4.678346153846154,1.7459999999999996,0.8504411764705875,2.168,1,Riesgo multidimensional,4.766666666666667,4.777777777777778,0.01111111111111117,2,3,76,0,1,3,2,2.2,0,3.9,3.9,2.5,5.0,4.7,5.0,4.4,2.2,3.4,4.0,4.4,3.8,5.4,4.3,4.3,2.8,3.7,3.7,6.0,7.0,1.8,5.3,7.0,1.2,6.1,5.8,5.7,,,,4.15,2.72,5.05,3.7,2.72,5.12,1.0,1.0,1.07,,43.4,9,3,43,76,0,1,0.5273798229504281,0.9162055088729536,23 de May de 2026,23_05_26
18-048,7,7A,no_risk,0.10783414887296236,0.4821876142276969,0,False,Sin Riesgo,Random Forest v2,2026-05-25,4.67,5.25,3.96,4.09,4.84,5.15,5.17,4.91,5.68,5.34,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.177445161290323,4.476999999999999,3.036769230769231,3.1613333333333333,4.138787878787879,4.578736263736263,4.766964285714286,3.9972727272727275,5.0266926605504585,5.103648459383753,5.076236559139785,6.015357142857142,5.164180865006553,5.144393939393939,5.4416666666666655,5.668,5.678571428571428,6.3213333333333335,6.236320081549439,5.649264705882352,0.8987913978494619,1.5383571428571425,2.1274116342373217,1.9830606060606053,1.3028787878787869,1.089263736263737,0.9116071428571422,2.324060606060606,1.2096274209989808,0.5456162464985992,1.393,0,Rendimiento sólido,5.066666666666666,5.388888888888889,0.32222222222222197,0,0,16,0,0,0,2,4.0,0,4.2,5.2,6.3,5.7,4.8,6.7,4.4,4.0,4.4,4.4,4.6,4.7,5.0,5.3,5.0,4.4,4.6,4.0,5.6,7.0,5.1,5.9,7.0,6.2,6.0,6.0,5.7,,,,2.95,2.12,3.7,3.25,2.28,3.25,1.0,1.0,1.0,,87.5,3,5,2,16,0,0,0.4099782368993408,0.5178123857723032,23 de May de 2026,23_05_26
20-096,7,7A,critical,0.3981143100968576,0.5097610472336768,2,False,Riesgo Teórico,Random Forest v2,2026-05-25,4.52,5.1,3.72,3.57,4.5,5.04,5.17,3.8,5.79,5.35,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.883166666666667,4.186,3.0225000000000004,2.6599999999999997,3.5492857142857144,4.4,4.813892857142857,1.8128571428571432,4.930000000000001,5.093308823529411,4.991211075268818,5.8045,4.5504514727184935,4.418382352941176,5.2410000000000005,5.553888888888888,5.736224489795918,5.135999999999999,6.555,5.649264705882352,1.1080444086021508,1.6185,1.527951472718493,1.7583823529411764,1.6917142857142862,1.153888888888888,0.9223316326530604,3.323142857142856,1.6249999999999991,0.5559558823529409,1.528,1,Riesgo multidimensional,4.588888888888889,5.0,0.41111111111111115,3,3,60,0,0,0,2,3.7,1,3.8,3.8,4.8,4.6,4.0,7.0,4.5,3.7,4.6,3.7,3.8,4.1,5.2,5.7,5.7,3.3,4.1,3.3,4.5,7.0,5.3,5.4,7.0,4.6,6.3,5.9,5.7,,,,4.3,3.55,3.85,4.37,1.82,4.45,1.38,1.0,1.0,,61.7,19,2,23,60,0,0,0.5097610472336768,0.9078753573305344,23 de May de 2026,23_05_26
15-079,7,7B,critical,0.35748751032372783,0.5427710960035254,0,False,Riesgo Teórico,Random Forest v2,2026-05-25,4.62,5.03,3.68,3.95,4.5,5.08,5.14,4.28,5.66,5.3,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.9945,3.959,3.0,2.9333333333333336,3.7314285714285713,4.450641025641025,4.5320238095238095,2.332857142857143,4.8975,4.792044117647058,5.06836559139785,5.743076923076922,4.554922847605652,5.298246844319774,5.154646464646465,5.551923076923076,5.705261904761905,5.494999999999998,6.4550909090909085,5.601428571428571,1.0738655913978499,1.7840769230769218,1.5549228476056518,2.3649135109864403,1.4232178932178936,1.101282051282051,1.1732380952380952,3.162142857142855,1.5575909090909086,0.8093844537815134,1.6,1,Riesgo multidimensional,4.777777777777778,5.033333333333333,0.2555555555555554,1,1,66,1,0,1,2,3.4,0,5.0,4.6,4.5,4.7,4.1,5.4,4.1,3.4,5.4,2.9,4.0,5.2,5.2,4.9,4.6,4.1,4.3,4.1,4.9,7.0,5.6,6.2,7.0,5.9,5.9,6.0,6.0,,,,2.8,3.4,4.38,4.82,2.42,3.7,1.08,1.0,1.08,,72.7,19,2,18,66,1,0,0.5427710960035254,0.9002586063272532,23 de May de 2026,23_05_26
24-092,7,7B,no_risk,0.07733784780563438,0.7019909855365021,0,False,Sin Riesgo,Random Forest v2,2026-05-25,5.23,5.93,4.98,4.82,5.24,5.35,5.34,5.62,6.12,5.33,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.610150729646698,5.081125,3.725428571428572,3.711666666666667,4.198571428571428,4.92375,5.035714285714286,4.354206349206349,5.531999999999999,5.185065359477124,6.201524731182796,6.802499999999999,6.240545454545454,6.012818181818181,6.2,5.806794871794872,5.8778061224489795,7.0,6.850714285714285,5.495588235294117,1.5913740015360984,1.7213749999999992,2.5151168831168818,2.3011515151515143,2.001428571428572,0.8830448717948718,0.8420918367346939,2.6457936507936513,1.318714285714286,0.3105228758169929,1.613,0,Rendimiento sólido,5.5,5.9,0.40000000000000013,1,0,10,1,0,1,3,4.9,0,5.6,5.1,5.5,6.3,4.9,6.4,5.7,5.4,6.0,3.6,5.6,5.2,5.6,6.2,6.1,4.8,5.9,5.8,5.7,7.0,7.0,6.4,7.0,4.7,5.8,6.0,4.5,,,,1.98,1.6,1.67,3.1,1.15,1.98,1.0,1.0,1.15,,60.0,4,0,4,10,1,0,0.22067116665786324,0.2980090144634976,23 de May de 2026,23_05_26
23-228,7,7B,recovery,0.27563004373463634,0.4859639629155874,1,False,Sin Riesgo,Random Forest v2,2026-05-25,4.66,4.99,3.97,3.76,4.66,5.0,5.05,4.67,5.63,5.31,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.141428571428571,3.25,3.0,2.7475,3.845,4.3,4.7,2.99,4.728888888888889,4.921792717086835,5.076236559139785,5.9752777777777775,5.223939857288482,4.739333333333334,5.3004040404040405,5.6525320512820505,5.65,6.144195624195625,6.452142857142857,5.646634308895972,0.9348079877112143,2.7252777777777775,2.2239398572884816,1.9918333333333336,1.4554040404040403,1.3525320512820507,0.9500000000000002,3.1541956241956246,1.7232539682539683,0.7248415918091364,1.724,1,Riesgo multidimensional,4.844444444444445,5.277777777777778,0.43333333333333307,2,1,48,0,0,0,2,3.5,0,4.4,4.1,3.8,6.2,5.0,7.0,3.7,3.5,3.7,3.7,4.5,5.3,4.2,6.1,5.8,4.0,5.3,5.8,5.3,7.0,5.3,6.2,6.0,4.5,5.9,6.0,4.5,,,,3.62,1.6,4.6,3.85,2.28,3.02,1.0,1.0,1.08,,41.7,2,0,28,48,0,0,0.4859639629155874,0.7615940066502238,23 de May de 2026,23_05_26
15-043,7,7B,no_risk,0.004128660301086743,0.9500038586775003,0,False,Sin Riesgo,Random Forest v2,2026-05-25,5.76,6.29,5.43,5.21,5.59,5.36,5.58,5.65,6.19,5.35,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.880500977517107,5.415909090909092,4.0054514727184936,4.063333333333334,4.5,4.8,5.035714285714286,3.4400000000000004,5.196,5.2693891402714925,6.679685483870967,7.0,6.341,6.2010000000000005,6.460666666666666,6.040307692307692,6.102,7.0,6.933333333333334,5.543382352941176,1.7991845063538605,1.584090909090908,2.3355485272815066,2.137666666666666,1.9606666666666657,1.2403076923076926,1.0662857142857147,3.5599999999999996,1.7373333333333338,0.2739932126696836,1.77,0,Rendimiento sólido,6.166666666666667,6.288888888888889,0.12222222222222229,0,0,43,0,0,0,6,5.5,0,6.2,6.3,5.2,7.0,5.9,7.0,7.0,5.5,6.2,4.5,5.5,5.9,5.9,6.3,5.1,5.7,6.2,4.9,6.6,7.0,6.4,5.8,7.0,4.7,6.8,6.9,5.2,,,,1.0,1.0,1.0,2.5,1.0,1.08,1.0,1.0,1.0,,60.5,4,1,17,43,0,0,0.045867481021413005,0.04999614132249975,23 de May de 2026,23_05_26
25-082,7,7B,no_risk,0.010602009650891944,0.873053052289982,0,False,Sin Riesgo,Random Forest v2,2026-05-25,5.25,5.92,4.74,4.87,5.2,5.36,5.57,5.46,6.09,5.26,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.625073924731183,4.932222222222221,3.3900815494393477,3.771785714285714,4.117999999999999,4.8,5.035714285714286,3.9113333333333338,5.2988888888888885,5.090522875816994,6.271999999999999,6.981999999999999,6.199999999999999,6.203333333333332,6.130714285714285,6.0201098901098895,6.3069444444444445,7.0,6.925833333333334,5.492563025210083,1.6469260752688166,2.049777777777778,2.8099184505606516,2.431547619047618,2.012714285714286,1.2201098901098897,1.2712301587301589,3.0886666666666662,1.6269444444444456,0.4020401493930894,1.856,0,Rendimiento sólido,5.800000000000001,5.988888888888889,0.18888888888888872,0,0,40,0,0,0,4,4.9,0,6.0,5.6,6.6,7.0,6.8,7.0,5.9,4.9,4.7,4.9,5.6,4.2,5.3,6.1,5.8,5.5,4.9,4.3,6.2,7.0,5.6,5.9,7.0,4.4,5.5,6.0,6.0,,,,1.3,1.0,1.9,2.13,1.45,2.2,1.0,1.0,1.38,,62.5,0,0,15,40,0,0,0.11634493805912591,0.12694694771001785,23 de May de 2026,23_05_26
16-043,7,7B,no_risk,0.03796150349422298,0.8257071036542757,0,False,Sin Riesgo,Random Forest v2,2026-05-25,5.21,5.9,4.79,4.77,5.27,5.37,5.52,5.62,6.08,5.31,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.610150729646698,5.0547619047619055,3.516715596330275,3.652619047619047,4.32711111111111,4.814835164835165,5.035714285714286,4.152261904761905,5.406192660550459,5.145245098039215,6.350499999999999,6.812884615384615,6.105,6.126888888888888,6.0615,6.038974358974358,6.123306122448979,7.0,6.921333333333333,5.563063725490196,1.7403492703533017,1.7581227106227093,2.5882844036697255,2.474269841269841,1.7343888888888896,1.2241391941391937,1.0875918367346937,2.8477380952380953,1.5151406727828745,0.41781862745098053,1.739,0,Rendimiento sólido,5.611111111111111,5.9,0.28888888888888914,0,0,35,0,0,0,4,4.8,0,5.1,5.5,5.2,6.0,6.2,7.0,5.5,4.8,5.6,4.2,5.0,5.6,6.1,6.5,6.5,5.6,5.2,5.7,6.1,7.0,7.0,6.1,7.0,7.0,5.8,5.9,6.0,,,,2.05,1.0,2.28,3.1,1.0,1.9,1.0,1.0,1.22,,65.7,9,4,12,35,0,0,0.13633139285150114,0.17429289634572412,23 de May de 2026,23_05_26
